"scenario","runtime","repetition","connections","duration_seconds","warmup_seconds","latency_avg_ms","latency_p50_ms","latency_p97_5_ms","latency_p99_ms","latency_stddev_ms","latency_max_ms","requests_avg_sec","requests_total","throughput_avg_bps","responses_2xx","responses_non2xx","errors","timeouts","cpu_avg_percent","memory_avg_mib","memory_max_mib","docker_stats_samples","autocannon_file","docker_stats_file"
"compute","bun","16","10","30","5","693,95","695","1329","1335","145,56","1369","14,37","431","3190,4","431","0","0","0","93,546","40,457","43,62","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run16.csv"
"compute","node","16","10","30","5","984,1","901","1812","2008","408,02","4400","10,04","301","2248,44","301","0","0","0","94,918","48,24","51,05","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run16.csv"
"compute","node","17","10","30","5","983,2","898","1814","1900","400,18","4315","10,04","301","2248,44","301","0","0","0","95,063","47,76","49,61","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run17.csv"
"compute","bun","17","10","30","5","699,23","699","1334","1352","151,52","1360","14,24","427","3160,8","427","0","0","0","93,33","42,394","44,88","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run17.csv"
"compute","bun","18","10","30","5","697,1","695","1331","1341","154,33","1372","14,3","429","3175,6","429","0","0","0","93,517","42,011","47,95","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run18.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run18.csv"
"compute","node","18","10","30","5","978,2","894","1799","2223","424,6","4600","10,1","303","2263,34","303","0","0","0","95,052","48,966","56,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run18.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run18.csv"
"compute","node","19","10","30","5","980,45","896","1807","1903","398,9","4317","10,07","302","2255,9","302","0","0","0","95,297","42,448","51,21","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run19.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run19.csv"
"compute","bun","19","10","30","5","698,54","698","1329","1346","141,73","1364","14,27","428","3168,2","428","0","0","0","93,419","42,596","44,96","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run19.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run19.csv"
"compute","bun","20","10","30","5","696,51","695","1331","1341","154,68","1351","14,3","429","3175,6","429","0","0","0","93,604","43,225","48,34","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run20.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run20.csv"
"compute","node","20","10","30","5","990,91","900","1875","2698","410,7","4382","9,97","299","2233,44","299","0","0","0","95,096","42,293","49,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run20.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run20.csv"
"compute","node","21","10","30","5","979,83","896","1801","2105","415,49","4509","10,1","303","2263,37","303","0","0","0","95,359","45,526","56,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run21.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run21.csv"
"compute","bun","21","10","30","5","697,15","696","1334","1342","150,67","1353","14,27","428","3168,2","428","0","0","0","93,332","42,481","45,12","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run21.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run21.csv"
"compute","bun","22","10","30","5","696,18","647","1331","1341","159,64","1347","14,34","430","3183","430","0","0","0","93,605","42,169","44,93","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run22.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run22.csv"
"compute","node","22","10","30","5","978,85","893","1800","1898","398,25","4281","10,14","304","2270,87","304","0","0","0","94,835","48,169","52,93","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run22.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run22.csv"
"compute","node","23","10","30","5","975,88","891","1791","1798","373,83","3989","10,17","305","2278,34","305","0","0","0","95,546","44,701","57,32","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run23.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run23.csv"
"compute","bun","23","10","30","5","694,26","693","1320","1327","150,15","1352","14,34","430","3183","430","0","0","0","93,396","41,637","45,04","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run23.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run23.csv"
"compute","bun","24","10","30","5","696,81","698","1331","1343","151,21","1351","14,34","430","3183","430","0","0","0","93,581","42,398","44,97","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run24.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run24.csv"
"compute","node","24","10","30","5","984,92","898","1818","1830","378,18","4002","10,07","302","2255,94","302","0","0","0","94,764","50,105","50,94","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run24.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run24.csv"
"compute","node","25","10","30","5","979,25","893","1804","2217","425,19","4624","10,14","304","2270,84","304","0","0","0","95,002","47,511","51,48","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run25.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run25.csv"
"compute","bun","25","10","30","5","698,1","699","1335","1345","152,93","1353","14,24","427","3160,8","427","0","0","0","93,352","43,074","45,05","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run25.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run25.csv"
"file-read","node","1","20","30","5","305,37","301","377","392","29,26","410","65,3","1959","12080,27","1959","0","0","0","28,794","280,043","305,3","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run1.csv"
"file-read","bun","1","20","30","5","379,43","334","916","971","232,72","1192","52,44","1573","9651,74","1573","0","0","0","19,266","84,966","126,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run1.csv"
"file-read","bun","2","20","30","5","395,34","342","956","1063","248,04","1346","50,44","1513","9283,54","1513","0","0","0","17,676","93,333","117,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run2.csv"
"file-read","node","2","20","30","5","313,54","309","377","419","28,38","428","63,77","1913","11797,07","1913","0","0","0","28,039","275,857","314,6","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run2.csv"
"file-read","node","3","20","30","5","298,44","293","363","375","27,15","392","66,8","2004","12358,14","2004","0","0","0","28,466","281,621","316,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run3.csv"
"file-read","bun","3","20","30","5","408,4","348","1020","1206","266,95","1605","48,7","1461","8964,4","1461","0","0","0","18,913","98,619","126,3","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run3.csv"
"file-read","bun","4","20","30","5","386,11","332","956","1063","246,2","1265","51,6","1548","9498,21","1548","0","0","0","18,314","101,757","142,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run4.csv"
"file-read","node","4","20","30","5","320,4","316","400","415","35,99","430","62,2","1866","11506,67","1866","0","0","0","27,071","278,507","304,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run4.csv"
"file-read","node","5","20","30","5","302,12","300","367","377","26,89","392","66","1980","12210,4","1980","0","0","0","28,646","280,75","303,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run5.csv"
"file-read","bun","5","20","30","5","368,72","323","895","1040","232,98","1402","53,94","1618","9927,6","1618","0","0","0","18,539","96,339","126,6","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run5.csv"
"file-read","bun","6","20","30","5","384,8","339","916","1016","235,52","1287","51,7","1551","9516,6","1551","0","0","0","17,482","84,269","146,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run6.csv"
"file-read","node","6","20","30","5","321,59","320","379","482","33,08","500","62,07","1862","11482,4","1862","0","0","0","26,282","283,329","300,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run6.csv"
"file-read","node","7","20","30","5","325,17","324","390","402","29,82","455","61,34","1840","11347,2","1840","0","0","0","26,18","285,343","304,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run7.csv"
"file-read","bun","7","20","30","5","354,62","307","864","1028","228,12","1437","56,27","1688","10356,87","1688","0","0","0","19,226","90,556","116,3","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run7.csv"
"file-read","bun","8","20","30","5","380,88","330","924","1027","242,75","1353","52,4","1572","9645,4","1572","0","0","0","18,569","86,181","107,7","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run8.csv"
"file-read","node","8","20","30","5","315,97","313","394","423","35,67","461","63,2","1896","11692,54","1896","0","0","0","27,189","282,914","304,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run8.csv"
"file-read","node","9","20","30","5","326,17","324","398","411","31,28","448","61,3","1839","11340,8","1839","0","0","0","26,939","281,071","304,6","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run9.csv"
"file-read","bun","9","20","30","5","383,97","328","950","1071","247,85","1491","51,94","1558","9559,54","1558","0","0","0","17,63","93,081","115,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run9.csv"
"file-read","bun","10","20","30","5","348,35","311","820","897","208,1","1286","57,2","1716","10528,74","1716","0","0","0","19,266","92,796","117,4","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run10.csv"
"file-read","node","10","20","30","5","320,46","321","385","398","30,98","408","62,3","1869","11525,6","1869","0","0","0","27,466","283,321","303","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run10.csv"
"file-read","node","11","20","30","5","325,16","324","385","396","28,18","412","61,34","1840","11346,94","1840","0","0","0","26,944","281,086","306,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run11.csv"
"file-read","bun","11","20","30","5","400,81","346","1022","1182","265,4","1452","49,64","1489","9136,27","1489","0","0","0","18,073","85,499","106","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run11.csv"
"file-read","bun","12","20","30","5","375,16","321","922","1112","240,36","1620","53,17","1595","9786,4","1595","0","0","0","20,228","98,594","120,7","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run12.csv"
"file-read","node","12","20","30","5","312,85","306","403","415","31,96","443","63,94","1918","11828","1918","0","0","0","27,717","272,236","294,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run12.csv"
"file-read","node","13","20","30","5","305,52","304","372","380","27,97","397","65,34","1960","12086,67","1960","0","0","0","27,614","285,607","316,4","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run13.csv"
"file-read","bun","13","20","30","5","403,17","347","996","1171","259,24","1458","49,4","1482","9093,34","1482","0","0","0","17,069","89,2","126,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run13.csv"
"file-read","bun","14","20","30","5","363,81","315","895","962","231,83","1112","54,77","1643","10081","1643","0","0","0","18,713","97,432","146,3","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run14.csv"
"file-read","node","14","20","30","5","302,64","302","357","367","26,73","380","66","1980","12210,67","1980","0","0","0","28,559","273,393","306,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run14.csv"
"file-read","node","15","20","30","5","303,67","301","365","378","28,15","397","65,8","1974","12172,8","1974","0","0","0","27,603","276,493","307,1","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run15.csv"
"file-read","bun","15","20","30","5","382,73","338","921","1029","232,58","1396","52","1560","9571,8","1560","0","0","0","17,818","88,895","125,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run15.csv"
"file-read","bun","16","20","30","5","379","336","919","1016","231,04","1215","52,54","1576","9669,94","1576","0","0","0","18,155","92,198","115,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run16.csv"
"file-read","node","16","20","30","5","312,54","311","361","368","26,38","391","63,97","1919","11833,87","1919","0","0","0","28,574","273,093","297,7","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run16.csv"
"file-read","node","17","20","30","5","310,38","307","385","409","32,1","466","64,24","1927","11883,74","1927","0","0","0","28,136","285,85","305,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_node_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_node_run17.csv"
"file-read","bun","17","20","30","5","388,4","337","937","1015","240,4","1364","51,34","1540","9449,14","1540","0","0","0","17,906","86,579","125,6","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run17.csv"
"file-read","bun","18","20","30","5","381,19","333","910","972","235,49","1052","52,2","1566","9608,74","1566","0","0","0","18,361","87,877","126,4","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\file-read_bun_run18.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\file-read_bun_run18.csv"
